ref,cote,titre,contenu,analyse_diplomatique,date
03010,0155/CA,COMMUNICATION INTERNE ET EXTERNE: DOSSIER DU CONSEIL D'ADMINISTRATION DE LA SONABHY,"CONSEIL D'ADMINISTRATION,  SONABHY,  GRILLE INDEMNITAIRE,  GRILLE SALARIALE,  RETRAITE","(CONVOCATION,  PROCES VERBAL,  CORRESPONDANCE, ARRETE) DATE EXTREME  : 2005, PASSAGE GED   : DOC ESSEN SORT FINAL : DESTRUCTION DEFINITIVE",
03011,0156/CA,COMMUNICATION INTERNE ET EXTERNE: DOSSIER DU CONSEIL D'ADMINISTRATION  SONABHY DU 30 . 12 . 2015,"CONSEIL D'ADMINISTRATION,  SONABHY,  BUDGET, EXECUTION BUDGETAIRE,  ACTIVITE","(CONVOCATION,  CORRESPONDANCE,  LETTRE DE CADRAGE, PROGRAMME D'ACTIVITE,  BUDGET,  RAPPOT D'EXECUTION BUDGETAIRE ) DATE EXTREME  : 2015, PASSAGE GED   : DOC ESSEN SORT FINAL : DESTRUCTION DEFINITIVE",
03012,0157/CA,COMMUNICATION INTERNE ET EXTERNE:DOSSIER DU CONSEIL D'ADMINISTRATION  SONABHY DU 18 AVRIL 2017,"CONSEIL D'ADMINISTRATION, 1 SONABHY,  AUDIT, EXECUTION BUDGETAIRE,  ACTIVITE,  GESTION, FINANCE,  COMPTE","(PROCES VERBAL,  RAPPORT,  CORRESPONDANCE, COVOCATION) DATE EXTREME  : 2017, PASSAGE GED   : DOC ESSEN SORT FINAL : DESTRUCTION",
03013,0158/CA,COMMUNICATION INTERNE ET EXTERNE: DOSSIER DU CONSEIL D'ADMINISTRATION SONABHY DU 09 OCTOBRE 2017,"CONSEIL D'ADMINISTRATION,  SONABHY,  FINANCE, BUDGET,  EXECUTION BUDGETAIRE,  ORGANISATION","(RAPPORT,  ORGANISATION,  DELIBERATION , DECISION,  PROCES VERBAL ) DATE EXTREME  : 2017, PASSAGE GED   : DOC ESSEN SORT FINAL : DESTRUCTION DEFINITIVE",
03014,0159/CA,COMMUNICATION INTERNE ET EXTERNE : DOSSIER DU CONSEIL D'ADMINISTRATION SONABHY DU 20 NOVEMBRE 2017,"CONSEIL D'ADMINISTRATION,  SONABHY,  GARDIENNAGE, NETOYAGE,  ENCRE,  MINTENENCE,","(CORRESPONDANCE,  RAPPORT ,  CONTRAT ) DATE EXTREME  : 2017, PASSAGE GED   : DOC ESSEN SORT FINAL : DESTRUCTION DEFINITIVE",
03015,0160/CA,COMMUNICATION INTERNE ET EXTERNE: DOSSIER DU CONSEIL D'ADMINISTRATION  SONABHY DU 21 DECEMBRE 2017,"CONSEIL D'ADMINISTRATION,  SONABHY, ACTIVITE, BUDGET,  EXECUTION BUDGETAIRE","(CORRESPONDANCE,  PLAN DE PASSATION,  RAPPORT, PROCES VERBAL,  PROGRAMME D'ACTIVITES ) DATE EXTREME  : 2017, PASSAGE GED   : DOC ESSEN SORT FINAL : DESTRUCTION DEFINITIVE",
03016,0161/CA,COMMUNICATION INTERNE ET EXTERNE : DOSSIER DU CONSEIL D'ADMINISTRATION SONABHY  DU 25 AVRIL 2018,"CONSEIL D'ADMINISTRATION ,  SONABHY,  0AUDIT, GESTION, EXECUTION BUDGETAIRE,  ACTIVITE,  COMPTE","(ETAT,  RAPPORT,  CORRESPONDANCE,  PROCES VERBAL ) DATE EXTREME  : 2018, PASSAGE GED   : DOC ESSEN SORT FINAL : DESTRUCTION",
03017,0162/CA,COMMUNICATION INTERNE ET EXTERNE : DOSSIER DU CONSEIL D'ADMINISTRATION SONABHY DU 20 DECEMBRE 2018,"CONSEIL D'ADMINISTRATION,  SONABHY,  BUDGET, FINANCE,  ACTIVITE, EXECUTION BUDGETAIRE","(CORRESPONDANCE,  PROCES VERBAL,  BUDGET, PROGRAMME,  ACTIVITE,  RAPPORT D'EXECUTION BUDGETAIRE,  ) DATE EXTREME  : 2018, PASSAGE GED   : DOCESSEN SORT FINAL : DESTRUCTION",
03018,0026/RAI,AUDIT COMPTABLE ET FINANCIER DES EXERCICES 2008 A 2012 : ETAT D'AVANCEMENT DES TRAVAUX D'AUDIT DU 12 DECEMBRE 2014 AU 28 FEVRIER 2015,"AUDIT, FINANCE, COMPTABILITE, CGIC AFRIQUE INTERNATIONAL","(RAPPORT) DATE EXTREME  : 2014-2015, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
03019,0046/GDE,PROJET DES STATUTS MODIFIES DE LA SOCIETE NATIONALE BURKINABE D'HYDROCARBURES 2016,"STATUT, MODIFICATION, SONABHY","(PROJET DE STATUT) DATE EXTREME  : 2016, SORT FINAL : DESTRUCTION",2016
03020,0027/RAI,REALISATION DES AUDITS INTERNES : MISSION DE CONTROLE SUR LA GESTION FINANCIERE ET COMPTABLES DE LA SONABHY PAR L'ASCE-LC 2017,"AUDIT, GESTION FINANCIERE ET COMPTABLE, SONABHY, CONTROLE, ASCE-LC","(LETTRE ARRIVEE, RAPPORT) DATE EXTREME  : 2017, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2017
03021,0028/RAI,REALISATION D'AUDIT INTERNE : MISSION D'AUDIT SUR LES ACHATS ET LES VENTES DE PRODUITS PETROLIERS AU 30 JUIN 2010,"ACHAT, VENTE, PRODUIT PETROLIER, AUDIT INTERNE","(ETAT, CORRESPONDANCE) DATE EXTREME  : 2010, SORT FINAL : CONSERVATION DEFINITIVE",2010
03022,0029/RAI,REALISATION DES AUDITS INTERNES : CHARTE D'AUDIT INTERNE 2011,"AUDIT INTERNE, CHARTE, SONABHY, CONSEIL D'ADMINISTRATION","(NOTE, PROJET DE CHARTE) DATE EXTREME  : 2011, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2011
03023,0010/PMQ,PILOTAGE ET MANAGEMENT DE LA QUALITE : TOURNEE DE LA DIRECTION DE L'AUDIT ET DE LA QUALITE DANS LES SERVICES 2011.,"TOURNEE, ACTIVITE, DIRECTION, SERVICE, DIRECTION AUDITS ET QUALITE","(RAPPORT, CORRESPONDANCE) DATE EXTREME  : 2011, SORT FINAL : CONSERVATION DEFINITIVE",2011
03024,0047/GDE,COMMUNICATION INTERNE ET EXTERNE : ASSEMBLEE GENERALE DES SOCIETES D'ETAT : EXERCICE 2013 : SESSION XXII DU 26 AU 27 JUIN 2014,"ASSEMBLEE GENERALE, SOCIETE D'ETAT, SONABHY, GESTION","(CORRESPONDANCE, RAPPORT, LISTE DES PARTICIPANTS, CHRONOGRAMME, CONTRAT) DATE EXTREME  : 2014, SORT FINAL : CONSERVATION DEFINITIVE",2014
03025,0048/GDE,COMMUNICATION INTERNE ET EXTERNE : ASSEMBLEE GENERALE DES SOCIETES D'ETAT EXERCICE 2014 : SESSION XXIII DU 29 AU 30 JUIN 2015,"ASSEMBLEE GENERALE, SOCIETE D'ETAT, SONABHY, GESTION, GOUVERNANCE","(CORRESPONDANCE, RAPPORT, NOTE DE PRESENTATION, LISTE DE PARTICIPANTS, LISTE DE DOCUMENT, CHRONOGRAMME) DATE EXTREME  : 2015, SORT FINAL : CONSERVATION DEFINITIVE",2015
03026,0049/GDE,COMMUNICATION INTERNE ET EXTERNE : ASSEMBLEE GENERALE ORDINAIRE ANNUELLE DE OSPP DU 11 JUIN 2018,"ASSEMBLEE GENERALE, ACTION, OSPP, SONABHY, OCTOGONE TRADING OIL, GESTION","(RAPPORT, ETAT FINANCIER, PROJET DE RESOLUTION, CORRESPONDANCE, LISTE) DATE EXTREME  : 2017-2018, 20172018 SORT FINAL : CONSERVATION DEFINITIVE",
03027,0050/GDE,COMMUNICATION INTERNE ET EXTERNE : CADRE DE CONCERTATION DES SOCIETES D'ETAT DE 2012 A 2015,"CONCERTATION, SOCIETE D'ETAT, GESTION","(LETTRE ARRIVEE, LETTRE DEPART, ARRETE, RAPPORT) DATE EXTREME  : 2012-2015, 2012201320142015 SORT FINAL : DESTRUCTION",
03028,0051/GDE,"COMMUNICATION INTERNE ET EXTERNE : CREATION DE LA SOCIETE PIPELINE COTE D'IVOIRE ET BURKINA FASO 2012, 2014-2015","PIPELINE, COTE D'IVOIRE, BURKINA FASO, TRANSPORT, HYDROCARBURE","(LETTRE DEPART, LETTRE ARRIVEE, COURRIER INTERNE) DATE EXTREME  : 2012, 2014-2015, 201220142015 PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
03029,0163/CA,"REUNION DES ORGANES SOCIAUX DE LA SIR 2003 : COMITE ""FINANCIER DU 11 AVRIL 2003 ; COMITE FINANCIER DU 17"" OCTOBRE 2003","COMITE FINANCIER, SOCIETE IVOIRIENNE DE RAFFINAGE, FINANCE, COMPTE","(ETAT, PROCES VERBAL, CORRESPONDANCE, ORDRE DE MISSION) DATE EXTREME  : 2003, SORT FINAL : DESTRUCTION",2003
03030,0164/CA,"REUNION DES ORGANES SOCIAUX DE LA SIR 2004 : COMITE ""FINANCIER DU 11 MARS 2004 ; COMITE FINANCIER DU 19"" NOVEMBRE 2004","COMITE FINANCIER, SOCIETE IVOIRIENNE DE RAFFINAGE, FINANCE, COMPTE, BUDGET","(ETAT FINANCIER, PROCES VERBAL, CORRESPONDANCE, PROJET DE BUDGET) DATE EXTREME  : 2004, SORT FINAL : DESTRUCTION",2004
03031,0165/CA,"REUNION DES ORGANES SOCIAUX DE LA SIR 2005 : COMITE ""FINANCIER DU 18 MARS 2005  ; COMITE FINANCIER DU 18"" NOVEMBRE 2005","COMITE FINANCIER, SOCIETE IVOIRIENNE DE RAFFINAGE, FINANCE, COMPTE, BUDGET, REINSTRUMENTATION","(ETAT, PROCES VERBAL, CORRESPONDANCE, PROJET DE BUDGET) DATE EXTREME  : 2005, SORT FINAL : DESTRUCTION",2005
03032,0166/CA,"REUNION DES ORGANES SOCIAUX DE LA SIR 2006 : COMITE ""FINANCIER DU 31 MARS 2006  ; COMITE FINANCIER DU 17"" NOVEMBRE 2006","COMITE FINANCIER, SOCIETE IVOIRIENNE DE RAFFINAGE, FINANCE, BUDGET, COMPTE","(PROJET DE BUDGET, PROCES VERBAL, CORRESPONDANCE, RAPPORT, COMMENTAIRE) DATE EXTREME  : 2006, SORT FINAL : DESTRUCTION",2006
03033,0167/CA,"REUNION DES ORGANES SOCIAUX DE LA SIR 2007 : COMITE ""FINANCIER DU 30 MARS 2007 ; COMITE FINANCIER DU 20"" NOVEMBRE 2007.","COMITE FINANCIER, SOCIETE IVOIRIENNE DE RAFFINAGE, FINANCE, COMPTE, BUDGET","(PROJET DE BUDGET, PROCES VERBAL, COMPTE RENDU, CORRESPONDANCE, RAPPORT, DIAPOSITIVE) DATE EXTREME  : 2007, SORT FINAL : DESTRUCTION",2007
03034,0168/CA,"REUNION DES ORGANES SOCIAUX DE LA SIR 2008 : COMITE ""FINANCIER DU 28 MARS 2008 ; COMITE FINANCIER DU 13"" NOVEMBRE 2008.","COMITE FINANCIER, SOCIETE IVOIRIENNE DE RAFFINAGE, FINANCE, COMPTE, BUDGET","(RAPPORT, PROCES VERBAL, CORRESPONDANCE, PROJET DE BUDGET) DATE EXTREME  : 2008, SORT FINAL : DESTRUCTION",2008
03035,0169/CA,"REUNION DES ORGANES SOCIAUX DE LA SIR 2009 : COMITE ""FINANCIER DU 27 MARS 2009 ; COMITE FINANCIER DU 20"" NOVEMBRE 2009.","COMITE FINANCIER, SOCIETE IVOIRIENNE DE RAFFINAGE, FINANCE, COMPTE, BUDGET","(RAPPORT, ROCES VERBAL, CORRESPONDANCE, PROJET DE BUDGET) DATE EXTREME  : 2009, SORT FINAL : DESTRUCTION",2009
03036,0170/CA,"REUNION DES ORGANES SOCIAUX DE LA SIR 2003 : COMITE ""AD HOC DU 10 AVRIL 2015 DE LA SIR ; BUSINESS MODEL""","BUSINESS MODEL, SOCIETE IVOIRIENNE DE RAFFINAGE, TECHNOLOGIE, COMMERCE, FINANCE, BUDGET","(CORRESPONDANCE, FICHE D'EVALUATION, PROJET DE BUDGET) DATE EXTREME  : 2015, SORT FINAL : DESTRUCTION",2015
03037,0171/CA,COMMUNICATION INTERNE ET EXTERNE : REUNION DES ORGANES SOCIAUX DE LA SIR 2015 : COMITE FINANCIER DU 08 AVRIL 2015.,"COMITE FINANCIER, SOCIETE IVOIRIENNE DE RAFFINAGE, FINANCE, COMPTE, FISCALITE, BUDGET","(RAPPORT, PROCES VERBAL, CORRESPONDANCE, DIAPOSITIVE, PROJET DE BUDGET) DATE EXTREME  : 2015, SORT FINAL : DESTRUCTION",2015
03038,0172/CA,COMMUNICATION INTERNE ET EXTERNE : REUNION DES ORGANES SOCIAUX DE LA SIR : COMITE FINANCIER DU 19 NOVEMBRE 2015,"COMITE FINANCIER, SOCIETE IVOIRIENNE DE RAFFINAGE, FINANCE, COMPTE, BUDGET","(ETAT, PROCES VERBAL, CORRESPONDANCE, NOTE SUR DOSSIER, PROJET DE BUDGET) DATE EXTREME  : 2015, SORT FINAL : DESTRUCTION",2015
03039,0173/CA,COMMUNICATION INTERNE ET EXTERNE : REUNION DES ORGANES SOCIAUX DE LA SIR : COMITE FINANCIER DU 04 FEVRIER 2016,"COMITE FINANCIER, SOCIETE IVOIRIENNE DE RAFFINAGE, FINANCE, COMPTE, RESTRUCTURATION","(COMPTE RENDU, AIDE MEMOIRE, CORRESPONDANCE) DATE EXTREME  : 2016, SORT FINAL : DESTRUCTION",2016
03040,0174/CA,COMMUNICATION INTERNE ET EXTERNE : REUNION DES ORGANES SOCIAUX DE LA SIR : COMITE FINANCIER DU 07 AVRIL 2016,"COMITE FINANCIER, SOCIETE IVOIRIENNE DE RAFFINAGE, FINANCE, COMPTE, RESTRUCTURATION","(ETAT, PROCES VERBAL, CORRESPONDANCE, RAPPORT, CONVENTION) DATE EXTREME  : 2016, SORT FINAL : DESTRUCTION",2016
03041,0175/CA,COMMUNICATION INTERNE ET EXTERNE : REUNION DES ORGANES SOCIAUX DE LA SIR : COMITE FINANCIER DU 03 MAI 2016.,"COMITE FINANCIER, SOCIETE IVOIRIENNE DE RAFFINAGE, FINANCE, COMPTE, EUROPE ASSET AG","(RAPPORT, CONVENTION, CORRESPONDANCE) DATE EXTREME  : 2016, SORT FINAL : DESTRUCTION",2016
03042,0176/CA,COMMUNICATION INTERNE ET EXTERNE : REUNION DES ORGANES SOCIAUX DE LA SIR : COMITE FINANCIER DU 17 NOVEMBRE 2016  COMITE FINANCIER DU,"COMITE FINANCIER, SOCIETE IVOIRIENNE DE RAFFINAGE, FINANCE, COMPTE, BUDGET","(ETAT, PROCES VERBAL, CORRESPONDANCE, DIAPOSITIVE, PROJET DE BUDGET) DATE EXTREME  : 2016, SORT FINAL : DESTRUCTION",2016
03043,0177/CA,COMMUNICATION INTERNE ET EXTERNE : REUNION DES ORGANES SOCIAUX DE LA SIR : COMITE FINANCIER DU 06 AVRIL 2017.,"COMITE FINANCIER, SOCIETE IVOIRIENNE DE RAFFINAGE, FINANCE, COMPTE","(ETAT, PROCES VERBAL, CORRESPONDANCE, RAPPORT) DATE EXTREME  : 2017, SORT FINAL : DESTRUCTION",2017
03044,0178/CA,"COMMUNICATION INTERNE ET EXTERNE : REUNION DES ""ORGANES SOCIAUX DE LA SIR ;  ASSEMBLEE GENERALE"" ORDINAIRE DU 03 JUILLET 2018.","ASSEMBLEE GENERALE, SOCIETE IVOIRIENNE DE RAFFINAGE, CONSEIL D'ADMINISTRATION, RESOLUTION","(RAPPORT, CORRESPONDANCE, PROJET DE RESOLUTION) DATE EXTREME  : 2018, SORT FINAL : DESTRUCTION",2018
03045,0958/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DE DEPART DE JANVIER 2018,"ADMINISTRATION GENERALE, COURRIER DEPART","(LETTRE DE DEPART) DATE EXTREME  : JANVIER 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03046,0959/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DE DEPART DE FEVRIER 2018,"ADMINISTRATION GENERALE, COURRIER DEPART","(LETTRE DE DEPART) DATE EXTREME  : FEVRIER 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03047,0960/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DE DEPART MARS 2018,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE DE DEPART) DATE EXTREME  : MARS 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATON DEFINITIVE",2018
03048,0961/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DE DEPART AVRIL 2018,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE DE DEPART) DATE EXTREME  : AVRIL 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03049,0962/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DE DEPART MAI 2018,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE DE DEPART) DATE EXTREME  : MAI 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03050,0963/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART JUIN 2018,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : JUIN 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",
03051,0964/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART JUILLET 2018,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : JUILLET 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03052,0965/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART AOUT 2018,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : AOUT 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03053,0966/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART SEPTEMBRE 2018,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : SEPTEMBRE 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03054,0967/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART OCTOBRE 2018,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : OCTOBRE 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03055,0968/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART NOVEMBRE 2018,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : NOVEMBRE 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03056,0969/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART DECEMBRE 2018,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : DECEMBRE 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03057,0970/GCR,COMMUNICATION INTERNE ET EXTERNE : FAX DEPART JANVIER 2018,"COURRIER DEPART, ADMINISTRATION GENERALE","(FAX DEPART) DATE EXTREME  : JANVIER 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03058,0971/GCR,COMMUNICATION INTERNE ET EXTERNE : FAX DEPART FEVRIER 2018,"COURRIER DEPART, ADMINISTRATION GENERALE","(FAX  DEPART) DATE EXTREME  : FEVRIER 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03059,0972/GCR,COMMUNICATION INTERNE ET EXTERNE : FAX DEPART MARS,"COURRIER DEPART, ADMINISTRATION GENERALE","(FAX DEPART) DATE EXTREME  : MARS 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03060,0973/GCR,COMMUNICATION INTERNE ET EXTERNE : FAX DEPART AVRIL,"COURRIER DEPART, ADMINISTRATION GENERALE","(FAX  DEPART) DATE EXTREME  : AVRIL 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03061,0974/GCR,COMMUNICATION INTERNE ET EXTERNE : FAX DEPART MAI,"COURRIER DEPART, ADMINISTRATION GENERALE","(FAX  DEPART) DATE EXTREME  : MAI 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03062,0975/GCR,COMMUNICATION INTERNE ET EXTERNE : FAX DEPART JUIN,"COURRIER DEPART, ADMINISTRATION GENERALE","(FAX DEPART) DATE EXTREME  : JUIN 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03063,0976/GCR,COMMUNICATION INTERNE ET EXTERNE : FAX DEPART JUILLET 2018,"COURRIER DEPART, ADMINISTRATION GENERALE","(FAX  DEPART) DATE EXTREME  : JUILLET 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03064,0977/GCR,COMMUNICATION INTERNE ET EXTERNE : FAX DEPART AOUT,"COURRIER DEPART, ADMINISTRATION GENERALE","(FAX  DEPART) DATE EXTREME  : AOUT 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03065,0978/GCR,COMMUNICATION INTERNE ET EXTERNE : FAX DEPART SEPTEMBRE 2018,"COURRIER DEPART, ADMINISTRATION GENERALE","(FAX  DEPART) DATE EXTREME  : SEPTEMBRE 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03066,0979/GCR,COMMUNICATION INTERNE ET EXTERNE : FAX DEPART OCTOBRE 2018,"COURRIER DEPART, ADMINISTRATION GENERALE","(FAX DEPART) DATE EXTREME  : OCTOBRE 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03067,0980/GCR,COMMUNICATION INTERNE ET EXTERNE : FAX DEPART NOVEMBRE 2018,"COURRIER DEPART, ADMINISTRATION GENERALE","(FAX DEPART) DATE EXTREME  : NOVEMBRE 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03068,0981/GCR,COMMUNICATION INTERNE ET EXTERNE : FAX DEPART DECEMBRE 2018,"COURRIER DEPART, ADMINISTRATION GENERALE","(FAX  DEPART) DATE EXTREME  : DECEMBRE 2018, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2018
03069,0982/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART JANVIER 2019,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : JANVIER 2019, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2019
03070,0983/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART FEVRIER 2019,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : FEVRIER 2019, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2019
03071,0984/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART MARS 2019,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : MARS 2019, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2019
03072,0985/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART AVRIL 2019,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : AVRIL 2019, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2019
03073,0986/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART MAI 2019,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : MAI 2019, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2019
03074,0987/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART JUIN 2019,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : JUIN 2019, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2019
03075,0988/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART JUILLET 2019,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : JUILLET 2019, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2019
03076,0989/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART AOUT 2019,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : AOUT 2019, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2019
03077,0990/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART SEPTEMBRE 2019,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : SEPTEMBRE 2019, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2019
03078,0991/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART OCTOBRE 2019,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : OCTOBRE 2019, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2019
03079,0992/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART NOVEMBRE 2019,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : NOVEMBRE 2019, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2019
03080,0993/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE DEPART DECEMBRE 2019,"COURRIER DEPART, ADMINISTRATION GENERALE","(LETTRE  DEPART) DATE EXTREME  : DECEMBRE 2019, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2019
03081,0994/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE D'ARRIVEE JANVIER 2019,"COURRIER D'ARRIVEE, ADMINISTRATION GENERALE","(LETTRE  D'ARRIVEE) DATE EXTREME  : JANVIER 2019, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2019
03082,0995/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE D'ARRIVEE FEVRIER 2019,"COURRIER D'ARRIVEE, ADMINISTRATION GENERALE","(LETTRE  D'ARRIVEE) DATE EXTREME  : FEVRIER 2019, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2019
03083,0996/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE D'ARRIVEE MARS 2019,"COURRIER D'ARRIVEE, ADMINISTRATION GENERALE","(LETTRE  D'ARRIVEE) DATE EXTREME  : MARS 2019, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2019
03084,0997/GCR,COMMUNICATION INTERNE ET EXTERNE : LETTRE D'ARRIVEE AVRIL 2019,"COURRIER ARRIVEE, ADMINISTRATION GENERALE","(LETTRE  D'ARRIVEE) DATE EXTREME  : AVRIL 2019, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",2019
