ID,Cote,Titre,Contenu Dossier,Analyse Diplomatique,Date Extrême,Année,Passage GED,Sort Finale
08870,2864/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: MARCHE N° 12/2011 PORTANT CONFECTION DE TEE-SHIRT 2011,"MARCHE, TEE-SHIRT, GADGET",(CONTRAT),2011,,DOCULOG,
08871,2865/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: MARCHE N°011/2011 PORTANT RENOUVELLEMENT CONTRAT MICROSOFT OVS,"MARCHE, RENOUVELLEMENT, MICROSOFT, OVS",(CONTRAT),2011,,DOCULOG,
08872,2866/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: MARCHE N°04/2011 PORTANT FOURNITURE DE CHAUSSURE DE SECURITE 2011,"MARCHE, CHAUSSURE DE SECURITE, EPI, PROTECTION",(CONTRAT),2011,,DOCULOG,
08873,2867/GRM,"TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: MARCHE N°03/2011 PORTANT FOURNITURE DE GANT, BOUCHONS D'OREILLES, MASQUES","MARCHE, PROTECTION, GANT, BOUCHON, CASQUE, FILTRE, LUNETTE, PROTECTION, GANT, BOUCHON, CASQUE, FILTRE, LUNETTE",(CONTRAT),2011,,DOCULOG,
08874,2868/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: MARCHE N°15/2011 PORTANT CONFECTION DE CANLENDRIER,"MARCHE, CALENDRIER, PASSATION DE MARCHE, GADGET",(CONTRAT),2011,,DOCULOG,
08875,2869/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: MARCHE N°28/2014 PORTANT ORGANISATION DE COCKTAIL D'ARBRE DE NOEL 2014,"MARCHE, PASSATION DE MARCHE, COCKTAIL, ARBRE DE NOEL",(CONTRAT),2014,,DOCULOG,
08876,2870/GRM,"TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: SURVEILLANCE, CONTROLE ET COORDINATION DES TRAVAUX DE CONSTRUCTION ET REABILITATION DE ROUTES BINGO LOT1","MARCHE, CONSTRUCTION, REABILITATION ROUTE, ROUTE BINGO, SURVEILLANCE, CONTROLE",(RAPPORT),2019,,DOCULOG,
08877,2871/GRM,"TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: SURVEILLANCE, CONTROLE, COORDINATION TRAVAUX D'AMENAGEMENT DU PARKING GROS PORTEURS BINGO LOT2","MARCHE, SURVEILLANCE, CONTROLE, PARKING GROS PORTEUR",(RAPPORT),2019,,DOCULOG,
08878,2872/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINACIAIRE DE SBPE SARL POUR LA FOURNITURE DE CONSOMMABLES INFORMATIQUES AU PROFIT DE LA SONABHY N°2019-021,"OFFRE TECHNIQUE, OFFRE FINACIAIRE, SBPE SARL",(OFFRE TECHNIQUE ET FINACIAIRE),2018  OBSERVATIONS : RAS,,NON,DESTRUCTION
08879,2873/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: DEMANDE DE PROPOSITIONS POUR L'ETUDE DE LA GESTION DES RESSOURCES HUMAINES N°2019-002,DEMANDE DE PROPOSITIONS,(DEMANDE DE PROPOSITIONS),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08880,2874/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIAIRE DE YINTELLA SARL POUR LA FOURNITURE DE CONSOMMABLES INFORMATIQUE AU PROFIT DE LA SONABHY LOT UNIQUE N°2019-021,"OFFRE TECHNIQUE, OFFRE FINANCIAIRE, YINTELLA SARL",(OFFRE TECHNIQUE ET FINANCIAIRE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08881,2875/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: MANIFESTATION D'INTERET DE GROUP-IPS ET GRETECH POUR LA SUPERVISION DES TRAVAUX DE L'EXTENTION DU DEPOT HYDROCARBURES LIQUIDE DE LA SONABHY N°2019-004,"MANIFESTATION D'INTERET, GROUP-IPS ET GRETECH",(MANIFESTATION D'INTERET),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08882,2876/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: PROPOSITION TECHNIQUE ET FINANCIAIRE TROUVAY & CAUVIN POUR L'ACQUISITION DE DIVERS APPAREILS POUR LES LABORATOIRES DES DEPOTS DE LA SONABHY LOT 1-2-3 N°2019-013,"PROPOSITION TECHNIQUE, PROPOSITION FINANCIAIRE, TROUVAY & CAUVIN",(PROPOSITION TECHNIQUE ET FINANCIAIRE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08883,2877/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIAIRE DE CONSULTECH POUR L'ASSAINISSEMENT DES COMPTES CLIENTS DANS LE PROGICIEL JDE V1-0,"OFFRE TECHNIQUE, OFFRE FINANCIAIRE, CONSULTECH",(OFFRE TECHNIQUE ET FINANCIAIRE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08884,2878/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIAIRE DE A ET C TECHNOLOGIES PROMOTION POUR LA FOURNITURE DE CONSOMMABLES INFORMATIQUES AU PROFIT DE LA SONABHY N°2019-021,"OFFRE TECHNIQUE, OFFRE FINANCIAIRE, A ET C TECHNOLOGIES PROMOTION",(OFFRE TECHNIQUE ET FINANCIAIRE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08885,2879/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIAIRE DE DELTA TECHNOLOGIES SARL POUR LA FOURNITURE DE CONSOMMABLES INFORMATIQUES AU PROFIT DE LA SONABHY N°2019-021,"OFFRE TECHNIQUE, OFFRE FINANCIAIRE, DELTA TECHNOLOGIES",(OFFRE TECHNIQUE ET FINANCIAIRE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08886,2880/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIAIRE DE DYNAMIS SARL POUR LA FOURNITURE DE CONSOMMABLES INFORMATIQUES AU PROFIT DE LA SONABHY N°2019-021,"OFFRE TECHNIQUE, OFFRE FINANCIAIRE, DYNAMIS SARL",(OFFRE TECHNIQUE ET FINANCIAIRE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08887,2881/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIAIRE DE C.B.CO SARL POUR L'ACQUISITION DE DIVRES APPAREILS POUR LES LABORATOIRES DES DEPOTS AU PROFIT DE LA SONABHY N°2019-013,"OFFRE TECHNIQUE, OFFRE FINANCIAIRE, C.B.CO SARL",(OFFRE TECHNIQUE ET FINANCIAIRE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08888,2882/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIAIRE DE ANGELYS TECHNOLOGIES SARL POUR L'ACQUISITION DE DIVRES APPAREILS POUR LES LABORATOIRES DES DEPOTS AU PROFIT DE LA SONABHY N°2019-013,"OFFRE TECHNIQUE, OFFRE FINANCIAIRE, ANGELYS TECHNOLOGIES SARL",(OFFRE TECHNIQUE ET FINANCIAIRE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08889,2883/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIAIRE DE ECKOLAB POUR L'ACQUISITION DE DIVRES APPAREILS POUR LES LABORATOIRES DES DEPOTS AU PROFIT DE LA SONABHY N°2019-013 LOT 1-2-3,"OFFRE TECHNIQUE, OFFRE FINANCIAIRE, ECKOLAB",(OFFRE TECHNIQUE ET FINANCIAIRE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08890,2884/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIAIRE DE ITEEM LABS ET SERVICES POUR L'ACQUISITION ET L'INSTALLATION DE DEUX CHROMATOGRAPHES AU PROFIT DE LA SONABHY N°2019-013,"OFFRE TECHNIQUE, OFFRE FINANCIAIRE, ITEEM LABS ET SERVICES",(OFFRE TECHNIQUE ET FINANCIAIRE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08891,2885/GRM,"TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE, FINANCIAIRE ET ADMINISTRATIVE DE GROUP ZMS POUR L'ACQUISITION DE DIVERS APPAREILS POUR LES LABORATOIRES DES DEPOTS AU PROFIT DE LA SONABHY N°2019-013 LOT 1-2-3","OFFRE TECHNIQUE, OFFRE FINANCIAIRE, OFFRE ADMINISTRATIVE, GROUP ZMS",(OFFRE TECHNIQUE ET FINANCIAIRE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08892,2886/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: DEMANDE DE PROPOSITION TECHNIQUE ET PIECE ADMINISTRATIVE DE BACGF SARL,"DEMANDE DE PROPOSITION TECHNIQUE, PIECE ADMINISTRATIVE, BACGF SARL",(DEMANDE DE PROPOSITION TECHNIQUE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08893,2887/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE DE ETS SODRE ET FILS POUR LA FOURNITURE ET L'INSTALLATION DE MATERIELS INFORMATIQUES AU PROFIT DE LA SONABHY LOT 1-2 N° 2019-023,"OFFRE TECHNIQUE, ETS SODRE ET FILS",(OFFRE TECHNIQUE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08894,2888/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIERE DE ENTREPRISE WELAS ET SGE SARL POUR L'ACQUISITION ET L'INSTALLATION DE DEUX CHROMATOGRAPHES AU PROFIT DE LA SONABHY LOT 2 N° 2019-023,"OFFRE TECHNIQUE, OFFRE FINANCIERE, ENTREPRISE WELAS ET SGE SARL",(OFFRE TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08895,2889/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIAIRE DE CO.GEA INTERNATIONNAL POUR L'ACQUISITION DE DIVERS APPAREILS POUR LES LABORATOIRES DES DEPOTS AU PROFIT DE LA SONABHY N°2019-013 LOT 1-2-3,"OFFRE TECHNIQUE, OFFRE FINANCIAIRE, CO.GEA INTERNATIONNAL",(OFFRE TECHNIQUE ET FINANCIAIRE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08896,2890/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIERE DE E.K.L.F POUR LA FOURNITURE DE MATERIELS INFORMATIQUES AU PROFIT DE LA SONABHY LOT N° 2019-021,"OFFRE TECHNIQUE, OFFRE FINANCIERE, E.K.L.F",(OFFRE TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08897,2891/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIERE DE P.B.I SARL POUR LA FOURNITURE DE MATERIELS INFORMATIQUES AU PROFIT DE LA SONABHY LOT UNIQUE N° 2019-021,"OFFRE TECHNIQUE, OFFRE FINANCIERE, P.B.I SARL",(OFFRE TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08898,2892/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIERE DE TAWOUFIQUE MULTISERVICE POUR LA FOURNITURE DE BUREAU INFORMATIQUES AU PROFIT DE LA SONABHY LOT UNIQUE N° 2019-021,"OFFRE TECHNIQUE, OFFRE FINANCIERE, TAWOUFIQUE MULTISERVICE",(OFFRE TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08899,2893/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIERE DE EOGSF SARL POUR LA FOURNITURE DE MATERIELS INFORMATIQUES AU PROFIT DE LA SONABHY LOT UNIQUE N° 2019-021,"OFFRE TECHNIQUE, OFFRE FINANCIERE, EOGSF SARL",(OFFRE TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08900,2894/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIERE DE ETS KABRE LASSANE POUR L'ACQUISITION DE DIVERS APPAREILS POUR LES LABORATOIRES DES DEPOTS AU PROFIT DE LA SONABHY LOT 1-2-3 N° 2019-013,"OFFRE TECHNIQUE, OFFRE FINANCIERE, ETS KABRE LASSANE",(OFFRE TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08901,2895/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIERE DE CGF POUR LA FOURNITURE DE CONSOMMABLE INFORMATIQUES AU PROFIT DE LA SONABHY LOT UNIQUE N° 2019-021,"OFFRE TECHNIQUE, OFFRE FINANCIERE, CGF",(OFFRE TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08902,2896/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIERE DE KCS POUR LA FOURNITURE DE CONSOMMABLE INFORMATIQUES AU PROFIT DE LA SONABHY LOT UNIQUE N° 2019-021,"OFFRE TECHNIQUE, OFFRE FINANCIERE, KCS",(OFFRE TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08903,2897/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIERE DE LE REVEIL SARL POUR LA FOURNITURE DE CONSOMMABLE INFORMATIQUES AU PROFIT DE LA SONABHY LOT UNIQUE N° 2019-021,"OFFRE TECHNIQUE, OFFRE FINANCIERE, LE REVEIL SARL",(OFFRE TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08904,2898/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIERE DE A.T.I POUR LA FOURNITURE DE CONSOMMABLE INFORMATIQUES AU PROFIT DE LA SONABHY LOT UNIQUE N° 2019-021,"OFFRE TECHNIQUE, OFFRE FINANCIERE, A.T.I",(OFFRE TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08905,2899/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET OFFRE FINANCIERE DE KCS POUR LA FOURNITURE ET L'INSTALLATION DE MATERIELS INFORMATIQUES AU PROFIT DE LA SONABHY LOT 1-2 N° 2019-023,"OFFRE TECHNIQUE, OFFRE FINANCIERE, KCS",(OFFRE TECHNIQUE ET OFFRE FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08906,2900/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIERE DE AZIZ SERVICE POUR LA FOURNITURE DE CONSOMMABLE INFORMATIQUES AU PROFIT DE LA SONABHY N° 2019-021,"OFFRE TECHNIQUE, OFFRE FINANCIERE, AZIZ SERVICE",(OFFRE TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08907,2901/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIERE DE SO.GI.CA SARL POUR LA FOURNITURE DE CONSOMMABLE INFORMATIQUES AU PROFIT DE LA SONABHY N° 2019-021,"OFFRE TECHNIQUE, OFFRE FINANCIERE, SO.GI.CA SARL",(OFFRE TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08908,2902/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIERE DE WILL.COM SARL POUR LA FOURNITURE DE CONSOMMABLE INFORMATIQUES AU PROFIT DE LA SONABHY N° 2019-021,"OFFRE TECHNIQUE, OFFRE FINANCIERE, WILL.COM SARL",(OFFRE TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08909,2903/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET OFFRE FINANCIERE DE NET CONSEIL SARL POUR LA FOURNITURE ET L'INSTALLATION DE MATERIELS INFORMATIQUES AU PROFIT DE LA SONABHY LOT 1 N° 2019-023,"OFFRE TECHNIQUE, OFFRE FINANCIERE, NET CONSEIL SARL",(OFFRE TECHNIQUE ET OFFRE FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08910,2904/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET OFFRE FINANCIERE DE SLCGB SARL POUR LA FOURNITURE ET L'INSTALLATION DE MATERIELS INFORMATIQUES AU PROFIT DE LA SONABHY LOT 1-2 N° 2019-023,"OFFRE TECHNIQUE, OFFRE FINANCIERE, SLCGB SARL",(OFFRE TECHNIQUE ET OFFRE FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08911,2905/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET OFFRE FINANCIERE DE SMAF INTERNATIONAL POUR LA FOURNITURE ET L'INSTALLATION DE MATERIELS INFORMATIQUES AU PROFIT DE LA SONABHY LOT 1-2 N° 2019-023,"OFFRE TECHNIQUE, OFFRE FINANCIERE, SMAF INTERNATIONAL",(OFFRE TECHNIQUE ET OFFRE FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08912,2906/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIERE DE AMANDINE SERVICES POUR LA FOURNITURE DE CONSOMMABLE INFORMATIQUES AU PROFIT DE LA SONABHY N° 2019-021,"OFFRE TECHNIQUE, OFFRE FINANCIERE, AMANDINE SERVICES",(OFFRE TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08913,2907/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET OFFRE FINANCIERE DE FARMAK SARL POUR LA FOURNITURE ET L'INSTALLATION DE MATERIELS INFORMATIQUES AU PROFIT DE LA SONABHY LOT 1-2 N° 2019-023,"OFFRE TECHNIQUE, OFFRE FINANCIERE, FARMAK SARL",(OFFRE TECHNIQUE ET OFFRE FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08914,2908/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: PROPOSITION TECHNIQUE DU GROUPEMENT DEC.OGECO POUR LES TRAVAUX D'EXTENTION DU DEPOT GPL DE BINGO N°2019-008,"PROPOSITION TECHNIQUE, GROUPEMENT DEC.OGECO",(PROPOSITION TECHNIQUE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08915,2909/GRM,"TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIERE DU GROUPEMENT ACCORD CONSULT,FI,B& S.SARL POUR LE TRAITEMENT ET L'ANALYSE DE L'ENQUETE DE L'ENQUETE DE SATISFACTION DES CLIENTS","OFFRE TECHNIQUE, OFFRE FINANCIERE, GROUPEMENT ACCORD CONSULT,FI,B&S.SARL",(OFFRE TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08916,2910/GRM,"TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIERE DU GROUPEMENT ACCORD CONSULT,FI POUR L'ETUDE DE LA GESTION DES RESSOURCES HUMAINES DE LA SONABHY N°2019-002","OFFRE TECHNIQUE, OFFRE FINANCIERE, GROUPEMENT ACCORD CONSULT,FI",(OFFRE TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08917,2911/GRM,"TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: PROPOSITION TECHNIQUE ET FINANCIERE DU GROUPEMENT BERD ET ARYAN& CO POUR LA SELECTION D'UN PRESTATAIRE POUR L'ADMINISTRATION,LE TRAITEMENT ET L'ANALYSE DE L'ENQUETE DE SATISFACTION DES CLIENTS","PROPOSITION TECHNIQUE, PROPOSITION FINANCIERE, GROUPEMENT BERD ET ARYAN&CO",(PROPOSITION TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08918,2912/GRM,TITRE/DOSSIER : GESTION DES RESSOURCES MATERIELLES: OFFRE TECHNIQUE ET FINANCIERE DE PIXELS BF POUR LA FOURNITURE ET L'INSTALLATION D'ORDINATEURS PORTABLES HAUT DE GAMME AU PROFIT DE LA SONABHY LOT 1 N°2019-023,"OFFRE TECHNIQUE, OFFRE FINANCIERE, PIXELS BF",(OFFRE TECHNIQUE ET FINANCIERE),2019  OBSERVATIONS : RAS,,NON,DESTRUCTION
08919,2913/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES:N°2019-001 DE S.B.C.D POUR L'ACQUISITION DE FLEXIBLES POUR HYDROCARBURES LIQUIDES AU PROFIT DE LA SONABHY A BOBO DIOULASSO,"MARCHE, S.B.C.D, COMMANDE",(MARCHE),2019,,DOCULOG,CONSERVATION DEFINITIVE
08920,2914/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES:N°2019-002 DE ITEEM LABS SERVICES POUR L'ACQUISITION D'IN APPAREIL AUTOMATIQUE DE DETERMINATION DU POINT D'AUTO-INFLAMMATION DES PRODUITS PETROLIERS AU PROFIT DE LA SONABHY A BOBO-DIOULASSO,"MARCHE, ITEEM LABS SERVICE, COMMANDE",(MARCHE),2019,,DOCULOG,CONSERVATION DEFINITIVE
08921,2915/GRM,"TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES:N°2019-003 DE IGEMA AFRIQUE POUR LA FORMATION DE 08 AGENTS SUR LE THEME:""""ETHIQUE ET PROFESSIONNALISATION DE LA FONCTION DE REPRESENTANT DU PERSONNEL LEADERSHIP ET METHODOLOGIE D'ELABORATION DES PLATEFORMES REVENDICATIVES ET DE REDACTION DES PROTOCOLES D'ACCORD"""" DU 15 AU 19 OCTOBRE 2018 A BOBO-DIOULASSO","MARCHE, IGEMA AFRIQUE, COMMANDE",(MARCHE),2019,,DOCULOG,CONSERVATION DEFINITIVE
08922,2916/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: MARCHE N°2019-004 DE CONSILIO CONSULTING BF SERVICES POUR L'ACQUISITION DE TENUES DE TRAVAIL AU PROFIL DE LA SONABHY à BOBO-DIOULLASSO.,"MARCHE, CONSILIO CONSULTING BF SERVICES, COMMANDE",(MARCHE),2019,,DOCULOG,CONSERVATION DEFINITIVE
08923,2917/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: MARCHE N°2019- 005 DE CONSILIO CONSULTING BF SERVICES POUR L'ACQUISITION DE TENUES DE TRAVAIL POUR BUREAU AU PROFIT DE LA SONABHY A BOBO-DIOULASSO.,"MARCHE, CONSILIO CONSULTING BF SERVICES, COMMANDE",(MARCHE),2019,,DOCULOG,CONSERVATION DEFINITIVE
08924,2918/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: MARCHE N°2019- 006 DE AZ NEW CHALLENGE POUR L'ACQUISITION DE CHAUSSURES DE SECURITE AU PROFIT DE LA SONABHY A BOBO DIOULASSO,"MARCHE, AZ NEW CHALLENGE, COMMANDE",(MARCHE),2019,,DOCULOG,CONSERVATION DEFINITIVE
08925,2919/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: MARCHE N°2019-007 DE ABCD POUR L'ACQUISISTION D'UN APPAREIL DE NETTOYAGE A HAUTE PRESSION AU PROFIT DE LA SONABHY A BOBO DIOULASSO,"MARCHE, ABCD, COMMANDE",(MARCHE),2019,,DOCULOG,CONSERVATION DEFINITIVE
08926,2920/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: MARCHE N°2019-008 DE SOMAFOR POUR PARAMETRAGE DES COMPTES DU SYSCOHADA REVISE DANS JDE AU PROFIT DE LA SONABHY,"MARCHE, COMMANDE","(MARCHE, SOMAFOR)",2019,,DOCULOG,CONSERVATION DEFINITIVE
08927,2921/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: MARCHE N°2019-009 DE ITEEM LABS SERVICES POUR LA FOURNITURE ET MISE EN SERVICE D4UN APPAREIL (LAB 3500 SCL) DE DETERMINATION DE LA TENEUR EN SOUFRE DANS L'ESSENCE SUPER GASOIL AU PROFIT DE LA SONABHY A BOBO DIOULASSO,"MARCHE, ITEEM LABS SERVICES, COMMANDE",(MARCHE),2019,,DOCULOG,CONSERVATION DEFINITIVE
08928,2922/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: MARCHE N°2019-010 DE YOUDE BENITO PRODUCTION POUR LA PRESTATION DANS DE L'ARBRE DE NOEL 2018 AU PROFIT DE LA SONABHY,"MARCHE, YOUDE BENITO PRODUCTION",(MARCHE),2019,,DOCULOG,CONSERVATION DEFINITIVE
08929,2923/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: MARCHE N°2019-011 DE AB PRODUCTION DECORATION DANS LE CADRE DE NOEL 2018 AU PROFIT DE LA SONABHY,"MARCHE, AB PRODUCTION",(MARCHE),2019,,DOCULOG,CONSERVATION DEFINITIVE
08930,2924/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: MARCHE N°2019-012 DE STEA SARL POUR L'ACQUISITION DE PLOMBS ET FILS PERL2S AU PROFIT DE LA SONABHY A BINGO ET BOBO DIOULASSO,"MARCHE, STEA SARL, COMMANDE",(MARCHE),2019,,DOCULOG,CONSERVATION DEFINITIVE
08931,2925/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: MARCHE N°2019-013 DE AZ SERCOM POUR L'ACQUISITION D'UN ENSEMBLE DE TENUES DE LUTTE CONTRE L'INCENDIE AU PROFIT DE LA SONABHY A BOBO DIOULASSO,"MARCHE, AZ SERCOM, COMMANDE",(MARCHE),2019,,DOCULOG,CONSERVATION DEFINITIVE
08932,2926/GRM,TITRE/DOSSIER : ACHAT DE BIENS ET SERVICES: MARCHE N°2019-014 DE EERE-BF POUR LA RENOVATION DES ARMOIRES ELECTRIQUES AU PROFIT DE LA SONABHY A BINGO,"MARCHE, EERE-BF, COMMANDE",(MARCHE),2019,,DOCULOG,CONSERVATION DEFINITIVE
