ref,cote,titre,contenu,analyse_diplomatique,date
1207,0460/CJ,CONTRAT N°22/2011 DU 17 MAI 2011 POUR RENOUVELLEMENT DE LICENCE DE FIREWALLS ET ASSISTANCE +  CONTRAT N°2015/118 DU 27 AOUT 2015 : SONABHY ET INTRAPOLE,"LICENCE, FIREWALLS, ASSISTANCE, SONABHY,  INTRAPOLE.",(CONTRAT),", 2011. 2015. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1208,0461/CJ,CONTRAT DE TRAVAIL A DUREE DETERMINEE DU 30 JUIN 2011 : SONABHY ET SANOU BERNADETTE,"TRAVAIL, SONABHY, SANOU BERNADETTE.",(CONTRAT),"30. JUIN, 2011. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1209,0462/CJ,CONTRAT DE TRAVAIL A DUREE DETERMINEE DU 30 JUIN 2011 : SONABHY ET ZONGO NATHALIE,"TRAVAIL, SONABHY, ZONGO NATHALIE.",(CONTRAT),"30. JUIN, 2011. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1210,0463/CJ,CONTRAT DE TRAVAIL A DUREE DETERMINEE DU 30 JUIN 2011 : SONABHY ET TAPSOBA/YAMEOGO KADIDIATOU,"TRAVAIL, SONABHY, TAPSOBA/YAMEOGO KADIDIATOU.",(CONTRAT),"30. JUIN, 2011. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1211,0464/CJ,CONTRAT DE TRAVAIL A DUREE DETERMINEE DU 30 JUIN 2011 : SONABHY ET SIMPORE TOUSSAINT,"TRAVAIL, SONABHY, SIMPORE TOUSSAINT.",(CONTRAT),"30. JUIN, 2011. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1212,0465/CJ,CONTRAT DE TRAVAIL A DUREE DETERMINEE DU 30 JUIN 2011 : SONABHY ET ILBOUDO BOUKARE,"TRAVAIL, SONABHY, ILBOUDO BOUKARE.",(CONTRAT),"30. JUIN, 2011. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1213,0466/CJ,CONTRAT DE TRAVAIL A DUREE DETERMINEE DU 30 JUIN 2011 : SONABHY ET KALMOGO SALFO,"TRAVAIL, SONABHY, KALMOGO SALFO.",(CONTRAT),"30. JUIN, 2011. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1214,0111/DG,PROJET D'ORGANIGRAMME DE LA SONABHY 2009,"ORGANIGRAMME, SONABHY, ACTIVITE, ADMINISTRATION.","(PROJET, NOTE)","JUILLET, 2009. PASSAGE GED  : NON."
1215,0112/DG,MISSION DE LA COUR DES COMPTES SUR LA SONABHY 2003-2007,"COUR DES COMPTES, SONABHY, CONTROLE.","(RAPPORT, NOTE, CORRESPONDANCE)",2009. PASSAGE GED  : NON.
1216,0113/DG,MISE EN OEUVRE DU PROGRAMME D'ACTIONS PRIORITAIRES : SESSION CHARGEE DE LA PROMOTION DU SECTEUR PRIVE ET DE LA COMPETITIVITE.,"ACTION PRIORITAIRE, PROMOTION COMMERCIALE, SECTEUR PRIVE, COMPTETIVITE.","(RAPPORT, CORRESPONDANCE, SYNTHESE, PROGRAMME)",2009. PASSAGE GED  : NON.
1217,0114/DG,ETUDE PROSPECTIVE DU SECTEUR DE L'ENERGIE AU BURKINA FASO,"ENERGIE, PROSPECTION, BURKINA FASO.","(RAPPORT, GLOSSAIRE)",2008. PASSAGE GED  : NON.
1218,0115/DG,DEMARCHES ET ECHANGES POUR L'AMELIORATION DES CONDITIONS DE VIE ET DE TRAVAIL DU PERSONNEL TOTAL,"CONDITION DE VIE, TRAVAIL, RESSOURCE HUMAINE, TOTAL BURKINA.",(MEMORANDUM),2009. PASSAGE GED  : NON.
1219,0116/DG,SELECTION D'UN CONSULTANT CHARGE D'ASSISTER LA COMMISSION DE PRIVATISATION DANS LA MISE EN OEUVRE DE LA STRATEGIE DE PRIVATISATION DE LA SONABHY,"PRIVATISATION, SONABHY, CONSULTATION, COMMISSION DE PRIVATISATION.",(DEMANDE DE PROPOSITION),2009.
1220,0117/DG,RECONCILIATION DES STOCKS ORYX BENIN ET DE VERIFICATION DU COMPTE CPCI,"ORYX BENIN, STOCK, COMPTE, CPCI.","(RAPPORT, ETAT, CORRESPONDANCE)",2009. PASSAGE GED  : NON.
1221,0118/DG,PROJET DE DEPOT DE STOCKAGE GAZ BUTANE PAR PETRO IVOIRE 2009,"STOCKAGE, DEPOT DE GAZ, GAZ BUTANE, PETRO IVOIRE, SAEPP.","(PROJET, CORRESPONDANCE)",2009. PASSAGE GED  : NON.
1222,0119/DG,MECANISME DE FIXATION DES PRIX DES HYDROCARBURES AU BURKINA FASO DANS LE CONTEXTE DE VIE CHERE,"STRUCTURE DE PRIX, HYDROCARBURE, BURKINA FASO, VIE CHERE.",(DOCUMENT DE PRESENTATION),2008.
2007,0120/DG,MISSION D'AUDIT INTERNE SUR L'EXECUTION DU CONTRAT DE FOURNITURE DE PRODUITS PETROLIERS SONABHY ET ADDAX,"AUDIT INTERNE, PRODUIT PETROLIER, SONABHY, ADDAX, CONTRACTUALISATION.",(RAPPORT),2008. PASSAGE GED  : NON.
1224,0121/DG,REUNION DE CONCERTATION ET DE REFLEXION RELATIVE A LA LUTTE CONTRE L'IMPORTATION ET LA VENTE ILLICITE DES PRODUITS PETROLIERS ET DERIVES,"PRODUIT PETROLIER, VENTE ILLICITE, IMPORTATION.","(CORRESPONDANCE, TEXTE REGLEMENTAIRE)",2009-2011. PASSAGE GED  : NON.
2007,0122/DG,DISPOSITIF DU BIOCARBURANT SELON LA PROCEDE LISTAN,"BIOCARBURANT, LISTAN, OIL COMPANY.",(DOSSIER),2007. PASSAGE GED  : NON.
1226,0467/CJ,CONTRAT DE FOURNITURE DE PRODUITS PETROLIERS : SONABHY ET SOGEL-B DU 02 JANVIER 2002,"VENTE, PRODUIT PETROLIER, SONABHY, SOGEL-B.",(CONTRAT),"02. JANVIER, 2002. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1227,0468/CJ,CONTRAT DE BASE : SONABHY ET REUTERS DU 28 MARS 1996.,"INFORMATION, PRESTATION DE SERVICE, SONABHY, REUTERS.",(CONTRAT),"28. MARS, 1996. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1228,0469/CJ,"JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS ""PETROLIERS ; CONTRAT N°16/0466 DU 18 OCTOBRE 2016 :"" SONABHY ET FASO BTP","TRANSPORT, PRODUIT PETROLIER, SONABHY, FASO BTP.",(CONTRAT),2016. PASSAGE GED  : OUI. BASE GED;: DOCESSEN.
1229,0470/CJ,CONTRAT DE PRESTATION DE SERVICE DU 21 JUIN 1999 + AVENANT N°001 + AMENDEMENT N°002 DU 14 MARS 2008 : SONABHY ET MTT-B,"PRESTATION DE SERVICE, AMENDEMENT, SONABHY, MTT-B.",(CONTRAT),"1999, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
2000,0471/CJ,CONSIGNES D'EXPLOITATION DE LA CONVENTION N°001/SIT/DSE/2000 SONABHY ET SITARAIL DU 03 AVRIL,"CONSIGNE, EXPLOITATION, CONVENTION, SONABHY, SITARAIL.",(CONTRAT),"03. AVRIL, 2000. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1231,0472/CJ,CONVENTION DE CONSEIL JURIDIQUE DU 03 JUIN 2002 : SONABHY ET ME BAADHIO ISSOUF,"CONVENTION, CONSEIL JURIDIQUE, SONABHY, BAADHIO ISSOUF Me.",(CONTRAT),"03. JUIN, 2002. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1232,0473/CJ,CONTRAT : MISSION DE DEFINITION ET ELABORATION DU PLAN STRATEGIQUE DU 15 DECEMBRE 2003 :SONABHY ET PERFORMANCE MANAGEMENT CONSULTING,"PLAN STRATEGIQUE, SONABHY, PERFORMANCE MANAGEMENT CONSULTING.",(CONTRAT),"15. DECEMBRE, 2003. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1233,0474/CJ,PROTOCOLE D'ACCORD DE FOURNITURE DE PRODUITS PETROLIERS DU 21 SEPTEMBRE 2004 : SONABHY ET TEXACO BENIN,"PRODUIT PETROLIER, VENTE, SONABHY, TEXACO BENIN.",(CONTRAT),"21. SEPTEMBRE, 2004. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1234,0475/CJ,SIGNIFICATION CONVENTION DE CESSION DE CREANCE DU 16 AOUT 2004 : SONABHY ET ECOBANK / PRIDE PETROLEUM,"CONVENTION, CREANCE, SONABHY, ECOBANK-B, PRIDE PETROLEUM.",(CONTRAT),"16. AOUT, 2004. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1235,0476/CJ,"PROTOCOLE D'ACCORD  DU 04 AVRIL 2005 : SONABHY ET SITARAIL, GESTOCI, SIR, SHELL MALI, TOTAL MALI, STAR OIL MALI, SAMPANA MALI","ACCORD, SONABHY, SITARAIL, GESTOCI, SIR, SHELL MALI, TOTAL MALI, STAR OIL MALI, SAMPANA MALI.",(CONTRAT),"04. AVRIL, 2005. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1236,0477/CJ,CONTRAT DE BAIL DU 27 JANVIER 2005 : SONABHY ET TAMOIL BURKINA,"BAIL, LOCATION, SONABHY, TAMOIL BURKINA.",(CONTRAT),"27. JANVIER, 2005. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1237,0478/CJ,"CONVENTION DE DOMICILIATION DE RECETTE ET DE COMPTE DE GAGE D'ESPECE DU 04 SEPTEMBRE 2006 : SONABHY ET BRIC, ECOBANK-B","RECETTE, GAGE, CONVENTION, SONABHY, BRIC, ECOBANK-B.",(CONTRAT),"04. SEPTEMBRE, 2006. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1238,0479/CJ,CONTRAT CADRE POUR LE TRANSPORT PAR RAIL ET ROUTE DE PRODUITS PETROLIERS : TOTAL BURKINA ET SITARAIL,"TRANSPORT FERROVIAIRE, TRANSPORT ROUTIER, PRODUIT PETROLIER, TOTAL BURKINA, SITARAIL.",(CONTRAT),"16. MAI, 2006. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1239,0480/CJ,"DELEGATION D'ASSURANCE A LA BRIC DU 08 NOVEMBRE 2006 : SONAR ET BRIC, SONABHY","ASSURANCE, SONAR, SONABHY, BRIC.",(CONTRAT),"08. NOVEMBRE, 2006. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1240,0481/CJ,CONTRAT DU 03 MAI 2006 : SONABHY ET OANDO,"SONABHY, VENTE, PRODUIT PETROLIER, OANDO.",(CONTRAT),"03. MAI, 2006. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1241,0482/CJ,CONTRAT DE PASSAGE ET DE STOCKAGE DU 15 MARS 2006 : SONABHY ET STSL,"PASSAGE, STOCKAGE, SONABHY, PRODUIT PETROLIER, STSL.",(CONTRAT),"15. MARS, 2006. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1242,0483/CJ,AVENANT AU CONTRAT DE TRANSPORT DE PRODUITS PETROLIERS DU 18 MAI 2006 : SONABHY ET FASO TRADING,"TRANSPORT, PRODUIT PETROLIER, AVENANT, SONABHY, FASO TRADING.",(CONTRAT),"18. MAI, 2006. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1243,0484/CJ,AVENANT AU CONTRAT N° FS ENERGY-BDG 018 SONABHY-BF/06/99 DU 17 SEPTEMBRE 2007,"AVENANT, IBICORP GHANA LTD, SONABHY, PLATT'S, ABONNEMENT.",(CONTRAT),"17. SEPTEMBRE, 2007. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1244,0485/CJ,PROTOCOLE D'ACCORD POUR MISSION DE CONTRGLE DE FACTURATION DES LIVRAISONS DU 21 MARS 2007 : SONABHY ET ARYAN ET CO,"FACTURATION, LIVRAISON, MISSION, CONTROLE, SONABHY, ARYAN ET CO.",(CONTRAT),"21. MARS, 2007. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1245,0486/CJ,CONTRAT DE BAIL DU 17 AVRIL 2007 : SONABHY ET SOCIETE MULTINATIONALE DE BITUMES,"BAIL, BATIMENT, GOUNGHIN, ZONE INDUSTRIEL, SONABHY, SOCIETE MULTINATIONALE DE BITUMES.",(CONTRAT),"17. AVRIL, 2007. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1246,0487/CJ,CONTRAT DE VENTE DE PRODUITS PETROLIERS DU 09 OCTOBRE 2007 : SONABHY ET LASH CONSULT INVESTMENTS,"VENTE, PRODUIT PETROLIER, SONABHY, LASH CONSULT INVESTMENTS.",(CONTRAT),"09. OCTOBRE, 2007. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1247,0488/CJ,AVENANT AU CONTRAT DE VENTE DE PRODUITS PETROLIERS DU 11 JANVIER 2008 : SONABHY ET LASH CONSULT PETROLEUM SA,"VENTE, PRODUIT PETROLIER, SONABHY, LASH CONSULT PETROLEUM, AVENANT.",(CONTRAT),"11. JANVIER, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1248,0489/CJ,PROTOCOLE DE PRESTATION DE SERVICE DU 13 JUIN 2007 : SONABHY ET SAVANE FM,"PRESTATION DE SERVICE, RADIO, SONABHY, SAVANE FM, INFORMATION.",(CONTRAT),"13. JUIN, 2007. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1249,0490/CJ,"MARCHE DE GRE A GRE N°11/00/01/04/00/2007/00121 DU 05 DECEMBRE 2007 + CONTRAT N°15/0558, 15/0559, 15/0560 DU 28 JUILLET 2015 + CONVENTION N°2016-00001C/MDAC/EMGA DU 01 JUILLET 2016 + ORDRE DE COMMANDE DU 28 SEPTEMBRE 2016 + ORDRE DE COMMANDE N°18/280 DU 11 JANVIER 2018 : SONABHY ET EMGA","MARCHE GRE A GRE, CONVENTION, LIVRAISON, PRODUIT PETROLIER, SONABHY, EMGA, ARMEE NATIONALE.","(CONTRAT, ORDRE DE COMMANDE)",2007. 2015. 2016. 2018. PASSAGE GED  : OUI. BASE GED;: DOCESSEN.
1250,0491/CJ,CONTRAT DE VENTE DE PRODUITS PETROLIERS DU 10 JANVIER 2008 : SONABHY ET POLYGONE TRADING OIL,"VENTE, PRODUIT PETROLIER, SONABHY, POLYGONE TRADING OIL.",(CONTRAT),"10. JANVIER, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1251,0492/CJ,CONTRAT DE VENTE DE PRODUITS PETROLIERS DU 14 MARS 2008 : SONABHY ET POLYGONE TRADING OIL,"VENTE, PRODUIT PETROLIER, SONABHY, POLYGONE TRADING OIL.",(CONTRAT),"14. MARS, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1252,0493/CJ,PROTOCOLE D'ACCORD DE VENTE DE PRODUITS PETROLIERS DU 13 JUILLET 2007 : SONABHY ET PRIDE PETROLEUM SA,"VENTE, PRODUIT PETROLIER, SONABHY, PRIDE PETROLEUM SA.",(CONTRAT),"13. JUILLET , 2007. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1253,0494/CJ,CONTRAT DE VENTE DE PRODUITS PETROLIERS DU 09 OCTOBRE 2008 : SONABHY ET 777 CHADECO,"VENTE, PRODUIT PETROLIER, SONABHY, 777 CHADECO OIL.",(CONTRAT),"09. OCTOBRE, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1254,0495/CJ,PROTOCOLE D'ACCORD DE MISSION DE CONTROLE DES LIVRAISONS DROITURE 2004 ET 2007 DU 17 JUIN 2008 : SONABHY ET ARYAN ET CO,"MISSION, CONTROLE, LIVRAISON, PRODUIT PETROLIER, DROITURE, SONABHY, ARYAN ET CO.",(CONTRAT),"17. JUIN, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1255,0496/CJ,"CONVENTION DE CREDIT DU 31 OCTOBRE 2008 : SONABHY ET BICIA-B, SGBB.","CONVENTION, CREDIT, SONABHY, BICIA-B, SGBB.",(CONTRAT),"31. OCTOBRE, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1256,0497/CJ,CONTRAT DE CESSION DE PRODUITS PETROLIERS DU 10 OCTOBRE 2008 : SONABHY ET SAMPANA MOHAMED,"CESSION, PRODUIT PETROLIER, SONABHY, SAMPANA MOHAMED.",(CONTRAT),"10. OCTOBRE, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1257,0498/CJ,CONTRAT DE VENTE DE JET DU 24 JANVIER 2008 : SONABHY ET PRIDE INTERNATIONAL TRADING (PRIDE PETROLEUM),"VENTE, JET, SONABHY, PRIDE INTERNATIONAL TRADING, PRIDE PETROLEUM.",(CONTRAT),"24. JANVIER, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1258,0499/CJ,ACCORD DE PAIEMENT DES ALLOCATIONS FAMILIALES DU 16 JUIN 2008 : CNSS-BF ET LA SONABHY,"ALLOCATION FAMILIALE, PAIEMENT, CNSS-BF, SONABHY.",(CONTRAT),"16. JUIN, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1259,0500/CJ,CONTRAT DE VENTE DE FUEL OIL CAF LOME DU 25 JANVIER 2008 : SONABHY ET TRAFIGURA,"VENTE, FUEL OIL, SONABHY, TRAFIGURA.",(CONTRAT),"25. JANVIER, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1260,0501/CJ,CONTRAT DE VENTE DE FUEL OIL CAF LOME DU 12 OCTOBRE 2008 : SONABHY ET TRAFIGURA,"VENTE, PRODUIT PETROLIER, FUEL OIL, SONABHY, TRAFIGURA.",(CONTRAT),"12. OCTOBRE, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1261,0502/CJ,CONTRAT A TERME DE PRODUITS PETROLIERS A PARTIR DU GHANA DE SEPTEMBRE 2008 : SONABHY ET TRAFIGURA,"VENTE, PRODUIT PETROLIER, GHANA, SONABHY, TRAFIGURA.",(CONTRAT),"SEPTEMBRE, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1262,0503/CJ,CONVENTION DE CREDIT A COURT TERME DU 11 JUILLET 2008 : SONABHY ET ECOBANK-B,"CRDIT, SONABHY, ECOBANK-B, CONVENTION.",(CONTRAT),"11. JUILLET, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1263,0504/CJ,CONTRAT DE VENTE DE PRODUITS PETROLIERS DU 14 MARS 2008 : SONABHY ET OCTOGONE TRADING OIL,"VENTE, PRODUIT PETROLIER, SONABHY, OCTOGONE TRADING OIL.",(CONTRAT),"14. MARS, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1264,0505/CJ,CONTRAT DE VENTE DE PRODUITS PETROLIERS DU 29 SEPTEMBRE 2008 : SONABHY ET OCTOGONE TRADING OIL,"VENTE, PRODUIT PETROLIER, SONABHY, OCTOGONE TRADING OIL.",(CONTRAT),"29. SEPTEMBRE, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1265,0506/CJ,CONTRAT DE VENTE DE PRODUITS CIF LOME DU 22 AVRIL 2009 : SONABHY ET TRAFIGURA,"VENTE, PRODUIT PETROLIER, SONABHY, STSL, TRAFIGURA.",(CONTRAT),"22. AVRIL, 2009. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1266,0507/CJ,CONVENTION DE COMPTE COURANT EN 2009 : SONABHY ET ECOBANK-B,"COMPTE COURANT, SONABHY, ECOBANK-B.",(CONTRAT),2009. PASSAGE GED  : OUI. BASE GED;: DOCESSEN.
1267,0508/CJ,JURIDICTION ET CONTENTIEUX : PROTOCOLE D'ACCORD N°01/2010 DU 15 MARS 2010 + PROTOCOLE D'ACCORD N°11/059 DU 04 JUILLET 2011 : SONABHY ET DR SANON LOMPO MARTHE SANDRINE,"ACCORD, MEDECIN, CONSEIL, SANTE, SONABHY, NAPON ZONGO DELPHINE, SANON LOMPO MARTHE SANDRINE Dr.",(CONTRAT),2010. 2011. PASSAGE GED  : OUI. BASE GED;: DOCESSEN.
1268,0509/CJ,CONTRAT DE VENTE DE PRODUITS PETROLIERS DU 03 JUIN 2011 : SONABHY ET OCTOGONE TRADING OIL,"VENTE, PRODUIT PETROLIER, SONABHY, OCTOGONE TRADING OIL.",(CONTRAT),"03. JUIN, 2011. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1269,0510/CJ,CONTRAT DE TRANSPORT DE PRODUITS PETROLIERS N°11/036 DU 18 MAI 2011 : SONABHY ET OUEDRAOGO CHEIK,"TRANSPORT, PRODUIT PETROLIER, SONABHY, OUEDRAOGO CHEIK.",(CONTRAT),"18. MAI, 2011. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1270,0511/CJ,CONTRAT D'ENTRETIEN COMPLET DES COPIEURS DU 31 MAI 2011 : SONABHY ET CFAO TECHNOLOGIES,"ENTRETIEN, COPIEUR, SONABHY, CFAO TECHNOLOGIES.",(CONTRAT),"31. MAI, 2011. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1272,0513/CJ,CONTRAT DE VENTE DE PRODUITS PETROLIERS DU 07 OCTOBRE 2008 : SONABHY ET OCTOGONE TRADING OIL,"VENTE, PRODUIT PETROLIER, SONABHY, OCTOGONE TRADING OIL.",(CONTRAT),"07. OCTOBRE, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
1273,0077/CA,CONSEIL D'ADMINISTRATION DE LA SONABHY : VENDREDI 26 JANVIER 2007,"BUDGET, CONSEIL D'ADMINISTRATION, SONABHY.","(CORRESPONDANCE, RAPPORT, PROCES VERBAL)","26. JANVIER, 2007."
2007,0078/CA,CONSEIL D'ADMINISTRATION DE LA SONABHY : 24 AVRIL,"GESTION, COMPTE, CONSEIL D'ADMINISTRATION, SONABHY.","(ETATS, RAPPORT)","24. 04, 2007."
1275,0079/CA,CONSEIL D'ADMINISTRATION DE LA SONABHY : LUNDI 20 DECEMBRE 2004,"BILAN, PLAN STRATEGIQUE, CONSEIL D'ADMINISTRATION, SONABHY.",(CORRESPONDANCE ),"20. 12, 2004."
1276,0080/CA,CONSEIL D'ADMINISTRATION DE LA SONABHY : VENDREDI 28 DECEMBRE 2007,"BUDGET, ACTIVITE, CONSEIL D'ADMINISTRATION, SONABHY.","(CORRESPONDANCE, PROCES VERBAL, RAPPORT )","28. 12, 2007."
1277,0081/CA,CONSEIL D'ADMINISTRATION DE LA SONABHY : JEUDI 30 AVRIL 2009,"COMPTE, ACTIVITE, CONSEIL D'ADMINISTRATION, SONABHY, GESTION, ASSEMBLEE GENERALE.","(CORRESPONDANCE, PROCES VERBAL, RAPPORT )","30. 04, 2009."
1278,0082/CA,CONSEIL D'ADMINISTRATION EXTRAORDINAIRE DE LA SONABHY : MERCREDI 12 AOUT 2009,"ORGANIGRAMME, CONSEIL D'ADMINISTRATION, SONABHY.",(CORRESPONDANCE),"12. 08, 2009."
1279,0064/CI,AUDIT DE MISSION SUR LE CONTROLE DE LA FACTURATION 1999 A 2002 EN 2004,"AUDIT INTERNE, FACTURATION, VENTE, PRODUIT PETROLIER.","(CORRESPONDANCE, ETAT, RAPPORT)",2004. OBSERVATIONS : 13 PIECES. PASSAGE GED  : NON.
1280,0065/CI,MISSION D'AUDIT SUR LA GESTION COULAGES TRANSPORT ET EXPLOITATION AU DEPOT DE BINGO 2007,"AUDIT INTERNE, COULAGE, TRANSPORT, EXPLOITATION, DEPOT DE BINGO.","(CORRESPONDANCE, RAPPORT)",2007. OBSERVATIONS : 2 PIECES.
1281,0513/CJ bis,AFFAIRE ECODIS ET SKI AVEC LA SONABHY 2003,"CONTENTIEUX, ECODIS, SKI, SONABHY.",(CORRESPONDANCE),2003. PASSAGE GED  : NON.
1282,0513/CJ ter,AFFAIRE SONABHY ET TOTAL BURKINA EN 2008,"CONTENTIEUX, SONABHY, TOTAL BURKINA.","(FACTURE, CORRESPONDANCE)",2008.
1283,0123/DG,PARTICIPATION DE LA SONABHY AU CAPITAL DE ORYX BENIN (OBSA) 2001,"CONVENTION, ACTIONNARIAT, SONABHY, ORYX BENIN, CAPITAL.","(CORRESPONDANCE, DECRET, CONVENTION)",2001.
1284,0124/DG,ASSISTANCE DE ARYAN ET CO A LA SONABHY 2002,"ASSISTANCE, ARYAN ET CO, SONABHY, GESTION, PRODUIT PETROLIER.",(RAPPORT),2002.
1285,0125/DG,AUDIT DE LA GESTION DES RESSOURCES HUMAINES (COMMISSION D'ANALYSE) 2003-2004,"AUDIT, GESTION, RESSOURCE HUMAINE, JPR CONSULTANT, ADMINISTRATION, CAMPC, PERFORMANCE MANAGEMENT CONSULTING, YONS ASSOCIATES CERAC.","(RAPPORT, NOTE, COMPTE RENDU, CORRESPONDANCE, OFFRE TECHNIQUE)",2003-2004.
1286,0126/DG,1ER CONSEIL D'ADMINISTRATION DU SECTEUR MINISTERIEL (CASEM) DU MCPEA DU 01 AU 02 JUIN 2006,"CONSEIL D'ADMINISTRATION, MCPEA, EXPORTATION, ECONOMIE, BURKINA FASO.","(PLAN, CORRESPONDANCE, PROGRAMME)",2006.
1287,0127/DG,ASSEMBLEE GENERALE DES SOCIETES D'ETAT DU 29 AU 30 JUIN 2006,"ASSEMBLEE GENERALE, SOCIETE D'ETAT, SONABHY, ACTIVITE, GESTION.","(RAPPORT, NOTE)",2006.
1288,0128/DG,SITUATION DE LA SUBVENTION SONABEL 2006-2007,"SUBVENTION, SONABEL, FACTURATION, STRUCTURE DE PRIX.","(CORRESPONDANCE, ETAT, ARRETE)",2006-2007.
1289,0129/DG,MISSION DE CONTROLE DE FACTURATION DES LIVRAISONS EN DROITURE DE 2000 ET 2001 EN 2007,"CONTROLE, FACTURATION, LIVRAISON, DROITURE.","(RAPPORT, CORRESPONDANCE)",2007.
1290,0130/DG,MISSION DE CONTROLE DE FACTURATION DES ENLEVEMENTS EN DROITURE SUR 2005 ET 2006 EN 2007,"CONTROLE INTERNE, FACTURATION, ENLEVEMENT, DROITURE, ARYAN ET CO.",(CORRESPONDANCE),2007.
2007,0131/DG,RENCONTRE DU GOUVERNEMENT AVEC LE SECTEUR PRIVE EN,"GOUVERNEMENT, SECTEUR PRIVE.","(RAPPORT, PROGRAMME, TABLEAU DE SUIVI)",2007.
1292,,ASSEMBLEE GENERALE DES SOCIETES D'ETAT DU 28 AU 29 JUIN 2007,"ASSEMBLEE GENERALE, SOCIETE D'ETAT, SONABHY, GESTION.","(CORRESPONDANCE, RAPPORT, ALLOCUTION, ETAT, PROGRAMME)",2007.
2008,0133/DG,RENCONTRE DU GOUVERNEMENT AVEC LE SECTEUR PRIVE EN,"GOUVERNEMENT, SECTEUR PRIVE.","(CORRESPONDANCE, RAPPORT)",2008.
1294,0134/DG,DOSSIER DU GOUVERNEMENT AVEC LES SYNDICATS EN 2007,"SYNDICAT, GOUVERNEMENT, TRAVAILLEUR, DOLEANCE.",(RAPPORT),2007.
1295,0135/DG,ANALYSE DES PRIX DE VENTE ET D'ACHAT DES HYDROCARBURES 2007-2008,"VENTE, ACHAT, STRUCTURE DE PRIX, PRODUIT PETROLIER.","(CORRESPONDANCE, FACTURE, ETAT)",2007-2008.
1296,0136/DG,MISSION DE CONTROLE DE FACTURATION DES LIVRAISONS EN DROITURE SUR 2004 ET 2007 EN 2008,"CONTROLE INTERNE, FACTURATION, LIVRAISON, DROITURE, PRODUIT PETROLIER.","(CORRESPONDANCE, RAPPORT)",2008.
1297,0137/DG,DOLEANCES DU PERSONNEL A LA DIRECTION GENERALE DE LA SONABHY EN 2008,"DOLEANCE, RESSOURCE HUMAINE, SONABHY.",(CORRESPONDANCE),2008.
