ID,Code,TITRE/DOSSIER,CONTENU,N° PIECES,DATE,OBSERVATIONS,SORT FINAL,ANA. DIPLOM.,PASSAGE GED,BASE GED
08071,2642/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE RECEPTION PROVISOIRE DU MARCHE N°134-2014/MICA/SONABH,"EERI-BF, CONTROLE DES ORDURES, DEPOT DE BINGO, MARCHE, RECEPTION, ORDURE",,2014,,CONSERVATION DEFINITIVE,"(CONTRAT, LETTRE ARRIVEE)",OUI,DOCULOG
08072,2643/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE RECEPTION DEFINITIVE DU MARCHE N°2014-136/MICA/SONABHY ET MARCHE N°2015-118/MICA/SONABHY,"SICALU, REHABILITATION, TOITURE, BATIMENT DES ARCHIVES, SONABHY, RECEPTION, MARCHE",,2014-2015,,CONSERVATION DEFINITIVE,"(LETTRE ARRIVEE, PROCES VERBAL)",OUI,DOCULOG
08073,2644/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE RECEPTION DEFINITIVE DU MARCHE N°2014-154/MICA/SONABHY,"EERI-BF, PORTE COUPE-FEU, DEPOT DE BINGO, MARCHE, RECEPTION",,2014,,CONSERVATION DEFINITIVE,"(CONTRAT, PROCES VERBAL, LETTRE ARRIVEE)",OUI,DOCULOG
08074,2645/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE LIVRAISON DU CONTRAT N°14001170/MO,"ENIAM-BATIMENT, MOBILIER DE BUREAU, SONABHY, LIVRAISON",,2014,,CONSERVATION DEFINITIVE,"(FACTURE, CONTRAT, LETTRE, ARRIVEE, BORDEREAU DE LIVRAISON)",OUI,DOCULOG
08075,2646/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE RECEPTION PROVISOIRE DU MARCHE N°2014-068/MICA/SONABHY,"SATRAD CLOSURE ESPACE, LANTERNE SOLAIRE, DETECTEUR DE PRESENCE, DEPOT DE BINGO, MARCHE",,2014,,CONSERVATION DEFINITIVE,"(PROCES VERBAL, LETTRE ARRIVEE)",OUI,DOCULOG
08076,2647/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE RECEPTION DEFINITIVE DU MARCHE N°2015-016/MICA/SONABHY,"EERI-BF, RADAR, PRODUIT BLANC, DEPOT DE BINGO, SONABHY, MARCHE, RECEPTION",,2015,,CONSERVATION DEFINITIVE,"(CONTRAT, DEVIS, LETTRE ARRIVEE)",OUI,DOCULOG
08077,2648/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE RECEPTION DEFINITIVE DU MARCHE N°2015-024/MICA/SONABHY,"EERI-BF, MATERIEL DE PROTECTION, INSTRUMENTADE SPHERE, DEPOT DE BINGO, MARCHE, RECEPTION",,2015,,CONSERVATION DEFINITIVE,"(CONTRAT, PROCES VERBAL, LETTRE ARRIVEE)",OUI,DOCULOG
08078,2649/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE RECEPTION DE TRAVAUX DU MARCHE N°2015-059/MICA/SONABHY ET 2015-100/MICA/SONABHY,"TRAVAUX PUBLIC, BATIMENT, VOIE DE POSTE, GENDARMERIE, DEPOT DE BINGO, MARCHE, RECEPTION",,2015,,CONSERVATION DEFINITIVE,"(CONTRAT, LETTRE ARRIVEE)",OUI,DOCULOG
08079,2650/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE RECEPTION PROVISOIRE DU MARCHE N°2015-069/MICA/SONABHY,"SICALU, TOITURE, LOGEMENT, DEPOT DE BINGO, MARCHE, RECEPTION",,2015,,CONSERVATION DEFINITIVE,"(CONTRAT, PROCES VERBAL, DEVIS, LETTRE ARRIVEE, NOTE TECHNIQUE)",OUI,DOCULOG
08080,2651/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE RECEPTION PROVISOIRE DU MARCHE N°2015-060/MICA/SONABHY,"TPB, BRETELLE, ROUTE RN4, DEPOT DE BINGO, MARCHE, RECEPTION",,2015,,CONSERVATION DEFINITIVE,"(CONTRAT, LETTRE ARRIVEE)",OUI,DOCULOG
08081,2652/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE RECEPTION PROVISOIRE DU MARCHE N°2015-081/MICA/SONABHY,"SICALU, REHABILITATION, CHARPENTE, TOITURE, LOGEMENT, ASTREINTE, SONABHY, MARCHE, RECEPTION",,2015,,CONSERVATION DEFINITIVE,"(CONTRAT, PROCES VERBAL, DEVIS, LETTRE ARRIVEE, NOTE TECHNIQUE)",OUI,DOCULOG
08082,2653/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE RECEPTION DEFINITIVE DU MARCHE N°2015-145/MICA/SONABHY,"EERI-BF, DILATOFLEX, DEPOT DE BINGO, MARCHE, RECEPTION",,2015,,CONSERVATION DEFINITIVE,"(CONTRAT, LETTRE ARRIVEE)",OUI,DOCULOG
08083,2654/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE RECEPTION DEFINITIVE DU MARCHE N°2015-146/MICA/SONABHY,"SICALU, COMPLEXE MULTICOUCHE, TOITURE EN DALLE, RDC, PORTE HL, RECEPTION, MARCHE",,2015,,CONSERVATION DEFINITIVE,"(CONTRAT, PROCES VERBAL)",OUI,DOCULOG
08084,2655/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE RECEPTION PROVISOIRE DU MARCHE N° 2015-133/MICA/SONABHY,"KZONE, IMPRIMANTE, RECEPTION, MARCHE",,2015,,CONSERVATION DEFINITIVE,(LETTRE ARRIVEE),OUI,DOCULOG
08085,2656/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE RECEPTION DEFINITIVE DU MARCHE N°2015-148/MICA/SONABHY,"EERI-BF, PIECE REDUCTEUR, DEPOT DE BINGO, MARCHE, RECEPTION",,2015,,CONSERVATION DEFINITIVE,(LETTRE ARRIVEE),OUI,DOCULOG
08086,2657/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE RECEPTION DEFINITIVE DU MARCHE N°2015-172/MICA/SONABHY,"GEO LAND HYDRO, REPARATION DU FORAGE N°2, PEINTURE DU CHATEAU D'EAU, DEPOT DE BINGO, RECEPTION, MARCHE",,2015,,CONSERVATION DEFINITIVE,"(PROCES VERBAL, DEVIS, LETTRE ARRIVEE)",OUI,DOCULOG
08087,2658/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE RECEPTION PROVISOIRE DU MARCHE N°2015-155/MICA/SONABHY,"SICALU, REHABILITATION, BATIMENT, DEPOT DE BINGO, RECEPTION, MARCHE",,2015,,CONSERVATION DEFINITIVE,"(CONTRAT, DEVIS, PROCES VERBAL)",OUI,DOCULOG
08088,2659/GRM,ACHAT DES BIENS ET SERVICES : DEMANDE DE RECEPTION DEFINITIVE DU MARCHE N°15001093/MO,"STRATEGIE BURKINA, LIAISON RADIO, SAPEUR-POMPIER, DEPOT DE BINGO, RECEPTION",,2015,,CONSERVATION DEFINITIVE,"(PROCES VERBAL, BORDEREAU DE LIVRAISON)",OUI,DOCULOG
08089,2660/GRM,ACHAT DES BIENS ET SERVICES : FACTURES CFAO BURKINA,"SONABHY, CFAO BURKINA, ACHAT, FACTURATION",,2005-2006,,CONSERVATION DEFINITIVE,"(FACTURE, DEVIS, LETTRE ARRIVEE, LETTRE DE COMMANDE)",OUI,DOCULOG
08090,2661/GRM,ACHAT DES BIENS ET SERVICES : MARCHE N°28-2010/MCPEA/SONABHY DU 13-03-2010,"SONABHY, ACHAT, MARCHE",,2010,,CONSERVATION DEFINITIVE,"(LETTRE ARRIVEE, ETAT DE PENALITE DE RETARD)",OUI,DOCULOG
08091,2662/GRM,ACHAT DES BIENS ET SERVICES : PROCES VERBAL,"APPEL D'OFFRE, MATERIEL DE TRANSPORT",,2011,,CONSERVATION DEFINITIVE,"(PROCES VERBAL, LISTE DE PRESENCE, OFFRE TECHNIQUE, OFFRE FINANCIERE)",OUI,DOCULOG
08092,2663/GRM,ACHAT DES BIENS ET SERVICES : DOCUMENTATION POMPES DICKOW,"SONABHY, POMPE DICKOW, ACHAT",,2011,,CONSERVATION DEFINITIVE,"(FACTURE, DOCUMENTATION)",OUI,DOCULOG
08093,2664/GRM,"ACHAT DES BIENS ET SERVICES : TERMES DE REFERENCE POUR LE RECRUTEMENT DE CONSULTANTS POUR LA REALISATION DE L'AUDIT DES MARCHES PUBLICS, GESTION BUDGETAIRES 2010-2011-2012","RECRUTEMENT, CONSULTANT, AUDIT, MARCHE PUBLIC, GESTION BUDGETAIRE",,2014,,CONSERVATION DEFINITIVE,(TERME DE REFERENCE),OUI,DOCULOG
08094,2665/GRM,ACHAT DES BIENS ET SERVICES : MARCHE N°2016-08/MICA/SONABHY SUIVANT DEMANDE DE PRIX N°2016-017/MICA/SONABHY POUR LA FOURNITURE DE MATERIELS ELECTRIQUES A BINGO,"DEMANDE DE PRIX, MATERIEL ELECTRIQUE, DEPOT DE BINGO, ACHAT",,2016,,CONSERVATION DEFINITIVE,"(FACTURE, MARCHE)",OUI,DOCULOG
08095,2666/GRM,ACHAT DES BIENS ET SERVICES : APPEL D'OFFRE POUR LA MISE EN PLACE D'UNE COMPTABILITE ANALYTIQUE AU PROIT DE LA SONABHY,"KPMG, APPEL D'OFFRE, COMPTABILITE ANALYTIQUE, SONABHY",,2017-2018,,CONSERVATION DEFINITIVE,"(PROPOSITION TECHNIQUE, LETTRE DE SOUMISSION, OBSERVATION ET SUGGESTION, TERME DE REFERENCE)",OUI,DOCULOG
08096,2667/GRM,"ACHAT DES BIENS ET SERVICES : DEMANDE DE PRIX N°2017-028/MICA/SONABHY POUR L'ACQUISITION D'EQUIPEMENT INDIVIDUELLE (GANTS, IMPRIMANTES, GILETS FACIALES, CHARLOTTES, BOUCHONS D'OREILLES, CASQUES DE CHANTIER, DE LUNETTES ET DE CHAUSSURES DE SECURITE AU DEPOT DE BINGO","EQUIPEMENT INDIVIDUELLE, DEPOT DE BINGO, GANT, IMPRIMANTE, GILET FACIALE, CHARLOTTE, BOUCHON D'OREILLE, CASQUE DE CHANTIER, LUNETTE, CHAUSSURE DE SECURITE",,2017,,CONSERVATION DEFINITIVE,"(DEMANDE DE PRIX, RAPPORT DE SOUS-COMMISSION, ANALYSE TECHNIQUE, TABLEAU D'ANALYSE TECHNIQUE, TABLEAU D'ANALYSE FINANCIERE)",OUI,DOCULOG
08097,2668/GRM,ACHAT DES BIENS ET SERVICES : EXPERTISE ET EVALUATION DES INVESTISSEMENTS IMMOBILIERS ET INDUSTRIELS DU SITE DE DEPOT DES HYDROCARBURES A NABITENGA II POUR COMPTE DE LA SONABHY,"INVESTISSEMENT IMMOBILIER, INVESTISSEMENT INDUSTRIEL, DEPOT PETROLIER, HYDROCARBURE, NABITENGA II",,2017,,CONSERVATION DEFINITIVE,"(MEMORANDUM, RAPPORT DEFINITIF, LETTRE ARRIVEE, EXPERTISE, EVALUATION)",OUI,DOCULOG
08098,2669/GRM,ACHAT DES BIENS ET SERVICES : ETAT DES DIFFERENTS,"DEPOT DE BOBO, CARTE, LIGNE TELEPHONIQUE, PRESTATION DE SERVICE, DEPOT DE BINGO",,,,CONSERVATION DEFINITIVE,(ETAT),OUI,DOCULOG
08099,enregistrement à remplir,,,,,,,,NON,
08100,4904/GFC,"GESTION FINANCIERE ET COMPTABLE : NOTE DE DEBIT (2010-2012,2014,2016), FACTURE ET BORDEREAU D'ENVOI 2014","FINANCE, COMPTABILITE, FACTURATION, PRODUIT PETROLIER",,"2010-2012,2014,2016",,CONSERVATION DEFINITIVE,"(NOTE DE DEBIT, FACTURE, BORDEREAU D'ENVOI, LETTRE ARRIVEE, NOTE DE SERVICE)",OUI,DOCULOG
08101,0487/GRH dossier à remplacer jusqu'à 0791/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; OUEDRAOGO.T.MICHEL, MATRICULE 178""","RETRAITE, OUEDRAOGO MICHEL, MATRICLE 178, CARRIERE, RESSOURCE HUMAINE",,1990-2011,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08102,0488/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; ZONGO LAMINE, MATRICULE 141""","RETRAITE, ZONGO LAMINE, MATRICLE 141, CARRIERE, RESSOURCE HUMAINE",,1992-2015,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08103,0489/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; OUATTARA PHILIPPE, MATRICULE 023""","RETRAITE, OUATTARA PHILIPPE, MATRICLE 023, CARRIERE, RESSOURCE HUMAINE",,1979-2012,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08104,0490/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; ZANGO.N. JEROME, MATRICULE 077""","RETRAITE, ZANGO.N. JEROME, MATRICLE 077, CARRIERE, RESSOURCE HUMAINE",,1981-2010,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08105,0491/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; SIKASSOMDE.K. PHILIBERT, MATRICULE 204""","RETRAITE, SIKASSOMDE.K. PHILIBERT, MATRICLE 204, CARRIERE, RESSOURCE HUMAINE",,1969-1990,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08106,0492/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE LICENCIE; OUEDRAOGO MALIKI BRAHIMA, MATRICULE172""","LICENCIE, OUEDRAOGO MALIKI BRAHIMA, MATRICLE 172, CARRIERE, RESSOURCE HUMAINE",,1975-2004,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08107,0493/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; BEREHOUNDOUGOU.B.JEAN BAPTISTE,"" MATRICULE 402","DIRECTEUR GENERAL, BEREHOUNDOUGOU.B.JEAN BAPTISTE, MATRICLE 401, CARRIERE, RESSOURCE HUMAINE",,2014,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08108,0494/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; COMPAORE PAUL MARIE, MATRICULE361""","DIRECTEUR GENERAL, MATRICLE361, CARRIERE, RESSOURCE HUMAINE",,2010-2014,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08109,0495/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; NIAMEOGO NEE OUEDRAOGO PAULETTE MAOUA,"" MATRICULE 069","RETRAITE, MATRICLE 069, CARRIERE, RESSOURCE HUMAINE",,1961-2012,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08110,0496/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; OUEDRAOGO SIDY PASCAL, MATRICULE 074""","RETRAITE, MATRICLE 074, NIAMEOGO NEE OUEDRAOGO PAULETTE MAOUA, CARRIERE, RESSOURCE HUMAINE",,1984-2018,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08111,0497/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; NIKIEMA OUMAR, MATRICULE 352""","RETRAITE, MATRICLE 352, NIKIEMA OUMAR, CARRIERE, RESSOURCE HUMAINE",,1990-2013,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08112,0498/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; ZONGO KOMDEBILA, MATRICULE 056""","RETRAITE, ZANGO KONDEBILA, MATRICLE 056, CARRIERE, RESSOURCE HUMAINE",,1950-2011,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08113,0499/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; GANAME MAMADOU, MATRICULE 031""","RETRAITE, MATRICLE 031, GANAME MAMADOU, CARRIERE, RESSOURCE HUMAINE",,1979-2019,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08114,0500/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; DEMBELE OUMAROU, MATRICULE 127""","RETRAITE, MATRICLE 127, DEMBELE OUMAROU, CARRIERE, RESSOURCE HUMAINE",,1963-2019,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08115,0501/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; NIKIEMA LAURENT, MATRICULE 2017""","RETRAITE, NIKIEMA LAURENT, MATRICLE 217, CARRIERE, RESSOURCE HUMAINE",,1982-2019,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08116,0502/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; PARE JOSEPH, MATRICULE 174""","RETRAITE, MATRICLE 174, PARE JOSEPH, CARRIERE, RESSOURCE HUMAINE",,1979-2017,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08117,0503/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; YOUSSOUFI GUIDADO, MATRICULE 170""","RETRAITE, MATRICLE 170, YOUSSOUFI GUIDADO, CARRIERE, RESSOURCE HUMAINE",,1984-2016,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08118,0504/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; TIEMOUNOU BOUREIMA, MATRICULE 125""","RETRAITE, MATRICLE 125, TIEMOUNOU BOUREIMA, CARRIERE, RESSOURCE HUMAINE",,1980-2017,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08119,0505/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; SORGHO FOUSSENI, MATRICULE 159""","RETRAITE, SORGHO FOUSSENI, MATRICLE 159, CARRIERE, RESSOURCE HUMAINE",,1975-2019,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08120,0506/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE DECEDE; LOMPO.B.ARISTIDE, MATRICULE 357""","DECEDE, LOMPO ARISTIDE, MATRICLE 357, CARRIERE, RESSOURCE HUMAINE",,2009-2021,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08121,0507/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; SANOU NEE BALLO ASSITA, MATRICULE 187""","RETRAITE, MATRICLE 187, SANOU NEE BALLO ASSITA, CARRIERE, RESSOURCE HUMAINE",,1981-2016,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08122,0508/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; SANFO BACHIROU MOHAMED, MATRICULE 138""","RETRAITE, MATRICLE 138, SANFO BACHIROU MAHAMED, CARRIERE, RESSOURCE HUMAINE",,1982-2021,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08123,0509/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE LICENCIE; TOURE ALPHA YAYA, MATRICULE 315""","LICENCIE, MATRICULE 315, TOURE ALPHA YAYA, CARRIERE, RESSOURCE HUMAINE",,1995-2015,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08124,0510/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; SAWADOGO SAIDOU OUSSENI, MATRICULE 273""","RETRAITE, MATRICLE 273, SAWADOGA SAIDOU OUSSENI, CARRIERE, RESSOURCE HUMAINE",,1993-2018,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08125,0511/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE LICENCIE; OUEDRAOGO.W.PHILIPPE, MATRICULE 232""","RETRAITE, MATRICLE 232, OUEDRAOGO.W.PHILIPPE, CARRIERE, RESSOURCE HUMAINE",,1991-2013,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08126,0512/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; DIALLO ALPHA, MATRICULE 203""","RETRAITE, DIALLO ALPHA, MATRICULE 203, CARRIERE, RESSOURCE HUMAINE",,1982-2020,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08127,0513/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; BONKOUNGOU BLAISE, MATRICULE 130""","RETRAITE, BONKOUNGOU BLAISE, MATRICULE 130, CARRIERE, RESSOURCE HUMAINE",,1992-2018,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08128,0514/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; OUIMINGA OUSMANE, MATRICULE 131""","RETRAITE, OUIMINGA OUSMANE, MATRICULE131, CARRIERE, RESSOURCE HUMAINE",,1978-2015,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08129,0515/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; OUANGO CHARLES, MATRICULE 089""","RETRAITE, OUANGO CHARLES AMADO, MATRICULE 089, CARRIERE, RESSOURCE HUMAINE",,1982-2016,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08130,0516/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; OUEDRAOGO FELIX, MATRICULE 54""","RETRAITE, OUEDRAOGO FELIX, MATRICULE 54, CARRIERE, RESSOURCE HUMAINE",,1995-2011,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08131,0517/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; SAMA JOSEPH, MATRICULE 308""","RETRAITE, SAMA JOSEPH, MATRICULE 308, CARRIERE, RESSOURCE HUMAINE",,2005-2015,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08132,0518/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; DIALLO OUSSENI, MATRICULE 242""","RETRAITE, DIALLO OUSSENI, MATRICULE 242, CARRIERE, RESSOURCE HUMAINE",,1994-2017,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08133,0519/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE DETACHE; LOUGUE MOUMOUNI, MATRICULE 404""","DETACHEMENT, LOUGUE MOUMOUNI, INSPECTEUR DES IMPOTS, MEF, CONTROLEUR FISCAL, MATRICLE, CARRIERE, RESSOURCE HUMAINE",,2015-2019,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08134,0520/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE LICENCIE; KEITA MAMADOU, MATRICULE 244""","LICENCIEMENT, KEITA MAMADOU, MATRICULE 244, LABORENTIN, CARRIERE, RESSOURCE HUMAINE",,1992-2021,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08135,0521/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; SAWADOGO ISSA, MATRICULE 193""","RETRAITE, SAWADOGO ISSA, MATRICULE 193, CARRIERE, RESSOURCE HUMAINE",,1990-2020,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08136,0522/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; THIOMBIANO ARSENE, MATRICULE 197""","RETRAITE, THIOMBIANO ARSENE, COMPTABLE, MATRICLE, CARRIERE, RESSOURCE HUMAINE",,1990-2017,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08137,0523/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; OUEDRAOGO NEE NIGNAN ADISSATA, MATRICULE"" 86","RETRAITE, OUEDRAOGO NEE NIGNAN ADISSATA, MATRICULE86, COMPTABLE, CARRIERE, RESSOURCE HUMAINE",,1984-2020,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08138,0524/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; YAMEOGO SOULEYMANE, MATRICULE202""","RETRAITE, DIRECTEUR DES RESSOURCES HUMAINES, YAMEOGO SOULEYMANE, MATRICULE 202, CARRIERE, RESSOURCE HUMAINE",,1982-2021,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08139,0525/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; TIA NEE KANYALA CATHERINE, MATRICULE 205""","RETRAITE, MATRICULE 205, SECRETAIRE, TIA NEE KANYALA CATHERINE, SECRETAIRE DE DIRECTION, DEPOT DE BINGO, CARRIERE, RESSOURCE HUMAINE",,1991-2021,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08140,0526/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; OUEDRAOGO NEE SAVADOGO BINTOU, MATRICULE"" 124","RETRAITE, MATRICULE 124, OUEDRAOGO NEE SAVADOGO BINTOU, COMPTABLE, CARRIERE, RESSOURCE HUMAINE",,1987-2019,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08141,0527/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; PODA PROSPERE, MATRICULE 017""","RETRAITE, PODA PROSPERE, MATRICULE 017, CARRIERE, RESSOURCE HUMAINE",,1979-2003,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
08142,0528/GRH,"GESTION DES RESSOURCES HUMAINES: DOSSIER INDIVIDUEL ""DE RETRAITE; SOME RENE ERNEST, MATRICULE 033""","RETRAITE, SOME RENE ERNEST, DEPOT DE BOBO, MATRICULE 033, CARRIERE, RESSOURCE HUMAINE",,1982-2019,,CONSERVATION DEFINITIVE,(DOSSIER INDIVIDUEL),OUI,DOCUPERS
